p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,2.436428605407015,0.26,0.086,0,0,LINC00499
0,2.4205511209635606,0.82,0.448,0,0,KYNU
0,2.335803720529581,0.852,0.397,0,0,PPARGC1A
0,2.2195074899428406,0.622,0.23,0,0,TMEM163
0,2.207796729933392,0.5,0.154,0,0,AC093607.1
0,2.197583787329413,0.349,0.141,0,0,AC109927.1
0,2.1844959847354404,0.914,0.555,0,0,SLC7A2
0,2.170508958544378,0.785,0.71,0,0,PDE4D
0,2.146620988380145,0.466,0.225,0,0,ZNF385D
0,2.087047959298,0.681,0.237,0,0,GREM2
0,2.077353934576924,0.58,0.372,0,0,TANC2
0,2.0243555744818424,0.706,0.311,0,0,SDS
0,1.942362637357643,0.609,0.362,0,0,PDE3A
0,1.9414235514832625,0.535,0.122,0,0,GALNTL6
0,1.9010848500214446,0.581,0.186,0,0,TOX
0,1.8489414640476456,0.755,0.376,0,0,TNRC6C
0,1.8480734595742292,0.578,0.357,0,0,PDE10A
0,1.8360142870889042,0.54,0.226,0,0,AL138828.1
0,1.8162791396343727,0.452,0.148,0,0,UNC5D
0,1.7956879529141676,0.588,0.423,0,0,AKAP12
0,1.7640707791248054,0.623,0.248,0,0,MIR122HG
0,1.7532833132188728,0.466,0.212,0,0,HAL
0,1.7240668569684574,0.528,0.227,0,0,PAK3
0,1.7102326544489894,0.461,0.119,0,0,LINC02398
0,1.70989407920887,0.846,0.364,0,0,ALDH1A2
0,1.7067663837094018,0.827,0.563,0,0,MYO1E
0,1.7020598895502874,0.512,0.236,0,0,CDH11
0,1.6728165826923291,0.866,0.505,0,0,EGFR
0,1.6630489613778932,0.378,0.134,0,0,AL136456.1
0,1.6310169646667791,0.478,0.167,0,0,PDE1C
0,1.6289018371483337,0.421,0.245,0,0,PDK4
0,1.6262879014687766,0.84,0.554,0,0,SORBS2
0,1.6229295224671427,0.627,0.281,0,0,PDE7B
0,1.6224608565013314,0.465,0.117,0,0,AC024901.1
0,1.6209124895132345,0.606,0.265,0,0,KLHL29
0,1.6108993241883032,0.388,0.155,0,0,LINC00907
0,1.6090849081333691,0.605,0.288,0,0,MYOM1
0,1.5930136792594056,0.506,0.128,0,0,AC018467.1
0,1.5927546767206495,0.8,0.393,0,0,ASL
0,1.5832930088198809,0.54,0.157,0,0,KLRD1
0,1.568826922740542,0.818,0.37,0,0,WWC1
0,1.5639056795548603,0.845,0.48,0,0,DOCK5
0,1.5352429637568914,0.644,0.329,0,0,SLC4A4
0,1.5317375969531715,0.451,0.259,0,0,TACC2
0,1.5300160049350051,0.854,0.463,0,0,PCK1
0,1.524204156296803,0.492,0.174,0,0,ITGB1-DT
0,1.521137169795395,0.781,0.385,0,0,PRKAG2
0,1.507650306421044,0.993,0.925,0,0,NEAT1
0,1.498504177431037,0.548,0.191,0,0,AP000331.1
0,1.4972319465962178,0.705,0.378,0,0,ASS1
0,1.4902131609431302,0.279,0.164,0,0,CYP2B6
0,1.4835678603990683,0.398,0.215,0,0,TESC
0,1.480473668441415,0.949,0.668,0,0,ELL2
0,1.4411661737895236,0.912,0.72,0,0,EXT1
0,1.4408921481505093,0.272,0.064,0,0,AL136372.2
0,1.4395566813068268,0.722,0.441,0,0,CP
0,1.4333551803899824,0.711,0.309,0,0,CA5A
0,1.429522030987585,0.731,0.555,0,0,GMDS
0,1.4247677394661529,0.608,0.285,0,0,CTH
0,1.4075199992065577,0.589,0.26,0,0,GPRIN3
0,1.4007804249987175,0.458,0.169,0,0,AC015923.1
0,1.391803036712041,0.85,0.48,0,0,TTC39C
0,1.386640830913252,0.511,0.338,0,0,ULK4
0,1.3848610134847206,0.497,0.321,0,0,CSGALNACT1
0,1.3840896767383464,0.738,0.434,0,0,PCSK6
0,1.3657874296414436,0.821,0.49,0,0,ERGIC1
0,1.3632150327570787,0.7,0.357,0,0,GDA
0,1.3578578264024885,0.659,0.367,0,0,GAREM1
0,1.3519758819022143,0.763,0.347,0,0,GOT1
0,1.3379074218316696,0.196,0.034,0,0,AC112770.1
0,1.3304894395865954,0.549,0.251,0,0,MUC13
0,1.3185753655249586,0.763,0.458,0,0,AASS
0,1.307835065283528,0.748,0.437,0,0,PDE3B
0,1.29233509303626,0.62,0.344,0,0,RPS6KA2
0,1.2901174141258238,0.26,0.088,0,0,AP001042.1
0,1.2873391319167926,0.602,0.329,0,0,LIMCH1
0,1.2814125186346872,0.396,0.181,0,0,LSAMP
0,1.2808439398747304,0.89,0.666,0,0,IMMP2L
0,1.2802113556412178,0.785,0.313,0,0,PLIN5
0,1.2754193693877973,0.565,0.183,0,0,EYS
0,1.2737484707284015,0.692,0.399,0,0,C5
0,1.2682190261893278,0.405,0.174,0,0,CASC19
0,1.2669506302412052,0.663,0.415,0,0,ABLIM3
0,1.265242289278922,0.881,0.654,0,0,FNDC3A
0,1.2647871019995842,0.718,0.338,0,0,LINC00513
0,1.2618067893504223,0.592,0.22,0,0,GLDC
0,1.2600776268030018,0.494,0.175,0,0,SLC16A14
0,1.2495960352965692,0.843,0.539,0,0,ERRFI1
0,1.2419898259414748,0.638,0.224,0,0,AC104461.1
0,1.2370621777011617,0.486,0.266,0,0,HSD17B2
0,1.2362297525227164,0.338,0.063,0,0,ADGRG5
0,1.2325673738425256,0.575,0.227,0,0,AP002518.2
0,1.232009470305767,0.86,0.627,0,0,PSD3
0,1.2272459541682166,0.3,0.056,0,0,ZNF385D-AS2
0,1.2234672345873907,0.723,0.508,0,0,BABAM2
0,1.2212103469919167,0.491,0.206,0,0,GULP1
0,1.2179354147632973,0.645,0.453,0,0,BAAT
0,1.2152557900982544,0.998,0.963,0,0,MALAT1
0,1.2106805141516994,0.72,0.327,0,0,SMOC1
0,1.2047250616572387,0.688,0.358,0,0,FGGY
0,1.2042698814278037,0.742,0.502,0,0,GALNT2
0,1.2030194760472093,0.778,0.467,0,0,DUSP16
0,1.2003407482846913,0.467,0.151,0,0,PIK3C2G
0,1.1988047367789259,0.826,0.557,0,0,SIK2
0,1.1935634725178697,0.896,0.623,0,0,ADK
0,1.1928975580224574,0.755,0.43,0,0,NSUN6
0,1.1901927003321047,0.69,0.379,0,0,TPST1
0,1.1892518396900122,0.562,0.195,0,0,LINC00862
0,1.1816856559809308,0.674,0.332,0,0,PTGR1
0,1.1737913423207504,0.368,0.109,0,0,AC011287.1
0,1.1699189149857676,0.489,0.205,0,0,FAAH2
0,1.1694261520049047,0.22,0.074,0,0,AC092691.1
0,1.169406811247422,0.79,0.485,0,0,GBE1
0,1.168912264834953,0.83,0.545,0,0,LONP2
0,1.1673508596093793,0.572,0.252,0,0,NPAS2
0,1.1574565243167934,0.91,0.571,0,0,POR
0,1.1554113141071747,0.617,0.206,0,0,NOCT
0,1.1512127839932509,0.808,0.477,0,0,HGD
0,1.1505702391037664,0.578,0.265,0,0,GK-AS1
0,1.1493714018357017,0.588,0.324,0,0,LBP
0,1.1428755086079605,0.577,0.251,0,0,CACNB2
0,1.1378590410622007,0.351,0.088,0,0,LINC00535
0,1.1319499530588284,0.663,0.251,0,0,SLC41A2
0,1.1253950476787775,0.337,0.248,0,0,AL008633.1
0,1.122242822529449,0.621,0.34,0,0,ATP2B4
0,1.1204178072907314,0.755,0.396,0,0,LARP1B
0,1.1194881196018711,0.818,0.51,0,0,OSBPL9
0,1.1129391782939393,0.502,0.356,0,0,VCAN
0,1.1117300981533331,0.836,0.695,0,0,CFH
0,1.1087977825345894,0.812,0.531,0,0,RAB11A
0,1.105563332092412,0.489,0.147,0,0,TAFA5
0,1.105318764527191,0.201,0.054,0,0,AL049779.4
0,1.1019638009582569,0.663,0.397,0,0,NEDD4L
0,1.1000452289593945,0.434,0.268,0,0,GLCE
0,1.0979527096049186,0.689,0.389,0,0,FAT1
0,1.0978816979525887,0.722,0.597,0,0,CEMIP2
0,1.0975188479485274,0.802,0.57,0,0,SND1
0,1.0965265159393058,0.646,0.287,0,0,MGLL
0,1.0960830655423033,0.816,0.554,0,0,SUCLG2
0,1.0957080351629687,0.635,0.233,0,0,SLC1A1
0,1.092675085567202,0.795,0.391,0,0,HPN
0,1.0901736320772606,0.293,0.064,0,0,KCNK9
0,1.0880139764823709,0.764,0.598,0,0,TCF7L2
0,1.081955192689477,0.75,0.507,0,0,SLC39A14
0,1.081813964840403,0.483,0.17,0,0,CYP2C18
0,1.0788561329763904,0.93,0.69,0,0,TSHZ2
0,1.0759557808119498,0.557,0.303,0,0,AL391117.1
0,1.071827663989239,0.675,0.298,0,0,DANT2
0,1.070126544961307,0.858,0.574,0,0,DENND4A
0,1.0699720521061682,0.24,0.09,0,0,LNCAROD
0,1.0631354941157054,0.853,0.597,0,0,MBNL2
0,1.0624473063287796,0.754,0.546,0,0,RAB10
0,1.0615182420499008,0.498,0.303,0,0,GHR
0,1.0574422673830326,0.694,0.413,0,0,ADGRL2
0,1.055967689955828,0.526,0.198,0,0,FOXP2
0,1.0540487219954615,0.614,0.28,0,0,ACMSD
0,1.050412128894632,0.28,0.07,0,0,LINC02336
0,1.0495819756034928,0.536,0.188,0,0,CCNT2-AS1
0,1.0493657540062515,0.58,0.28,0,0,CPM
0,1.0461741820636092,0.578,0.242,0,0,ANGPTL4
0,1.0432609888795814,0.658,0.278,0,0,GRAMD4
0,1.0400418105607856,0.693,0.46,0,0,CYP3A5
0,1.0399929428096968,0.627,0.306,0,0,AC023424.3
0,1.0229809620841395,0.71,0.338,0,0,GPT2
0,1.0205985239608577,0.89,0.654,0,0,PCCA
0,1.0137926968891686,0.449,0.169,0,0,GPAT3
0,1.0122996525372323,0.795,0.537,0,0,FBXW7
0,1.0089235768674567,0.908,0.716,0,0,VMP1
0,1.0057185939757547,0.593,0.31,0,0,SLC44A1
0,1.0053412544552824,0.654,0.44,0,0,LEPR
0,1.004472974643337,0.555,0.316,0,0,RNF152
0,1.0043007140123823,0.226,0.093,0,0,AC083862.3
0,1.0036889486580345,0.641,0.291,0,0,LINC02532
0,0.999156202752285,0.465,0.258,0,0,FST
0,0.999062603945762,0.83,0.627,0,0,PALM2-AKAP2
0,0.9970334343890821,0.822,0.51,0,0,ELF2
0,0.996443281482647,0.505,0.248,0,0,PTP4A1
0,0.99577922442673406,0.678,0.327,0,0,UNC13B
0,0.9943646315175896,0.576,0.201,0,0,PC
0,0.9940246623626832,0.56,0.371,0,0,PBX1
0,0.9938032778835734,0.627,0.309,0,0,PPARA
0,0.9880180406656547,0.633,0.39,0,0,AL109930.1
0,0.9878099607334936,0.699,0.601,0,0,NAMPT
0,0.9877276066121714,0.771,0.555,0,0,CD46
0,0.9826823362250185,0.805,0.443,0,0,THRB
0,0.9826765864103917,0.737,0.468,0,0,ABHD2
0,0.9807692538725057,0.806,0.522,0,0,DIP2C
